player_api_id,player_name,altura,peso_incial,peso_final,primeira_data,primeiro_overall,ultima_data,ultimo_overall,idade_inicial,idade_final,evolucao
159839,Gaetan Charbonnier,187.96,176,176,2007-02-22,61.0,2016-02-18,68.0,18,27,7.0
159854,Kelvin Leerdam,177.8,154,154,2007-02-22,64.0,2016-06-30,70.0,16,26,6.0
159856,Jonathan Franks,175.26,161,161,2007-02-22,63.0,2016-04-28,57.0,16,26,-6.0
159881,Xabier Etxeita,185.42,174,174,2007-02-22,58.0,2015-11-06,77.0,19,28,19.0
159882,Kevin Theophile-Catherine,182.88,187,187,2007-02-22,50.0,2015-11-06,74.0,17,26,24.0
159883,Yohan Thuram Ulien,187.96,187,187,2007-02-22,54.0,2016-03-24,69.0,18,27,15.0
159888,Victor Ramos,190.5,181,181,2007-02-22,64.0,2015-09-21,70.0,17,26,6.0
160194,Yannick Bolasie,185.42,185,185,2007-02-22,62.0,2016-06-02,77.0,17,27,15.0
160196,Denis Stracqualursi,187.96,187,187,2007-02-22,71.0,2015-10-23,72.0,19,28,1.0
160211,Mostapha El Kabir,177.8,168,168,2007-02-22,55.0,2016-05-12,72.0,18,27,17.0
160220,Alassane Toure,182.88,161,161,2007-02-22,52.0,2016-04-21,67.0,18,27,15.0
160222,Yoann Andreu,177.8,154,154,2007-02-22,55.0,2016-03-17,71.0,17,26,16.0
160243,Jack Colback,175.26,154,154,2007-02-22,63.0,2015-11-06,76.0,17,26,13.0
160367,Ryan Scully,185.42,168,168,2007-02-22,57.0,2015-11-12,57.0,14,23,0.0
160370,Sidney Govou,177.8,170,170,2007-02-22,76.0,2013-03-15,69.0,27,33,-10.0
160447,Adam Smith,180.34,179,179,2007-02-22,63.0,2015-11-12,70.0,15,24,7.0
160448,Ryan Mason,175.26,150,150,2007-02-22,58.0,2016-06-16,75.0,15,25,17.0
160460,Vasyl Pryima,185.42,163,163,2007-02-22,66.0,2016-06-30,65.0,15,25,-1.0
160495,Nathaniel Wedderburn,185.42,187,187,2007-02-22,54.0,2016-06-30,57.0,15,25,3.0
160496,Junior Stanislas,182.88,168,168,2007-02-22,60.0,2016-03-10,69.0,17,26,9.0
160568,Steven Saunders,187.96,163,163,2007-02-22,57.0,2014-09-18,61.0,15,23,4.0
160599,Toby Alderweireld,185.42,179,179,2007-02-22,59.0,2016-03-17,82.0,17,27,23.0
160627,Cedric Soares,172.72,148,148,2007-02-22,56.0,2016-03-17,77.0,15,24,21.0
160628,Vitor Bastos,190.5,190,190,2007-02-22,63.0,2016-04-14,64.0,16,25,1.0
160713,Tom Cleverley,175.26,148,148,2007-02-22,58.0,2016-04-14,77.0,17,26,19.0
160844,Jaume Costa,170.18,137,137,2007-02-22,57.0,2016-05-05,78.0,18,28,21.0
160845,Carles Martinez,180.34,176,176,2007-02-22,63.0,2015-07-03,65.0,19,27,2.0
160901,David Moser,185.42,165,165,2007-02-22,55.0,2014-03-28,56.0,17,25,1.0
160906,Tom van Weert,180.34,163,163,2007-02-22,64.0,2016-06-16,71.0,16,26,7.0
160936,Andrew Little,182.88,168,168,2007-02-22,58.0,2016-06-09,61.0,17,27,3.0
160955,Frank Olijve,175.26,161,161,2007-02-22,62.0,2013-02-15,62.0,17,23,0.0
161012,Daley Blind,180.34,159,159,2007-02-22,64.0,2016-03-24,79.0,16,26,15.0
161014,Harm Zeinstra,193.04,187,187,2007-02-22,61.0,2015-11-06,64.0,17,26,3.0
161015,Iago Falque,175.26,152,152,2007-02-22,67.0,2016-05-05,78.0,17,26,11.0
161035,Marcos Rojo,185.42,187,187,2007-02-22,71.0,2016-03-24,78.0,16,26,7.0
161291,Youssef El Arabi,182.88,185,185,2007-02-22,47.0,2016-05-12,75.0,20,29,28.0
161328,Stephan El Shaarawy,177.8,159,159,2007-02-22,56.0,2016-05-05,79.0,14,23,23.0
161396,Diego Contento,177.8,163,163,2007-02-22,62.0,2016-05-12,73.0,16,26,11.0
161414,Ciaran Clark,187.96,168,168,2007-02-22,59.0,2016-03-17,76.0,17,26,17.0
161415,Barry Bannan,170.18,134,134,2007-02-22,60.0,2016-04-14,71.0,17,26,11.0
161420,Emmanuel Riviere,182.88,168,168,2007-02-22,48.0,2015-11-06,71.0,16,25,23.0
161421,Joshua Guilavogui,187.96,170,170,2007-02-22,61.0,2016-06-09,79.0,16,25,18.0
161644,Aaron Taylor-Sinclair,182.88,176,176,2007-02-22,62.0,2016-04-28,64.0,15,25,2.0
161651,Jose Canas,177.8,152,152,2007-02-22,61.0,2016-03-03,77.0,19,28,16.0
161655,Enock Kofi Adu,177.8,148,148,2007-02-22,48.0,2016-04-07,70.0,16,25,22.0
161660,Ciro Immobile,185.42,172,172,2007-02-22,65.0,2016-04-28,79.0,17,26,14.0
161661,Isaac Cofie,180.34,161,161,2007-02-22,60.0,2016-05-12,71.0,15,25,11.0
161662,Dejan Lazarevic,175.26,146,146,2007-02-22,53.0,2015-11-06,71.0,17,25,18.0
161682,Rodney Strasser,185.42,174,174,2007-02-22,56.0,2015-03-27,60.0,16,24,4.0
161683,Konstantinos Manolas,187.96,183,183,2007-02-22,58.0,2016-04-28,83.0,15,24,25.0
161933,Ronnie Reniers,177.8,174,174,2007-02-22,56.0,2013-09-20,62.0,19,25,6.0
161937,Victor Palsson,185.42,179,179,2007-02-22,60.0,2015-10-16,68.0,15,24,8.0
162497,Jose Angel,182.88,170,170,2007-02-22,50.0,2016-04-07,71.0,17,26,21.0
162548,Gavin Gunning,187.96,176,176,2007-02-22,63.0,2015-11-26,65.0,16,24,2.0
162549,Aaron Doran,170.18,163,163,2007-02-22,59.0,2016-01-07,65.0,15,24,6.0
162679,Danny Latza,177.8,168,168,2007-02-22,50.0,2016-04-07,74.0,17,26,24.0
162680,Sandro Sirigu,182.88,174,174,2007-02-22,53.0,2016-04-21,67.0,18,27,14.0
162885,Eugenio Lamanna,185.42,176,176,2007-02-22,70.0,2015-11-06,71.0,17,26,1.0
162914,Stophira Sunzu,187.96,176,176,2007-02-22,66.0,2015-11-06,71.0,17,26,5.0
163160,Bengali-Fode Koita,185.42,190,190,2007-02-22,51.0,2016-04-14,68.0,16,25,17.0
163161,Rick ten Voorde,187.96,183,183,2007-02-22,61.0,2015-07-03,63.0,15,24,2.0
163165,Danny Verbeek,182.88,143,143,2007-02-22,64.0,2015-07-03,68.0,16,24,4.0
163199,Vladimir Weiss,172.72,157,157,2007-02-22,71.0,2014-01-31,79.0,17,24,8.0
163200,James Chester,180.34,174,174,2007-02-22,57.0,2016-04-14,72.0,18,27,15.0
163205,Gael Kakuta,172.72,141,141,2007-02-22,69.0,2015-10-16,76.0,15,24,7.0
163206,Josh Thompson,193.04,168,168,2007-02-22,55.0,2015-03-13,58.0,15,24,3.0
163215,Kris Doolan,177.8,157,157,2007-02-22,62.0,2016-03-31,65.0,20,29,3.0
163222,Aaron Muirhead,187.96,168,168,2007-02-22,63.0,2014-09-18,62.0,16,24,-1.0
163227,Bart Biemans,182.88,187,187,2007-02-22,63.0,2015-12-03,64.0,18,27,1.0
163228,Jamie Ness,177.8,157,157,2007-02-22,44.0,2016-03-31,62.0,15,25,18.0
163229,Paddy John,185.42,154,154,2007-02-22,59.0,2010-02-22,59.0,16,19,0.0
163236,Manu Torres,185.42,168,168,2007-02-22,59.0,2013-09-20,62.0,17,24,3.0
163254,David Abdul,177.8,161,161,2007-02-22,58.0,2009-08-30,58.0,17,20,0.0
163255,Luigi Sepe,190.5,198,198,2007-02-22,58.0,2016-05-12,73.0,15,25,15.0
163557,Emerson,187.96,176,176,2007-02-22,67.0,2016-04-14,69.0,26,35,2.0
163604,Karl Darlow,185.42,174,174,2007-02-22,45.0,2016-05-05,68.0,16,25,23.0
163605,Pele,182.88,170,170,2007-02-22,53.0,2016-02-11,75.0,15,24,22.0
163608,Niek Vossebelt,182.88,185,185,2007-02-22,60.0,2013-04-05,65.0,15,21,5.0
163613,Uros Delic,193.04,183,183,2007-02-22,68.0,2012-02-22,64.0,19,24,-4.0
163616,Luka Milivojevic,185.42,176,176,2007-02-22,70.0,2016-01-28,74.0,15,24,4.0
163618,Dorde Cotra,182.88,179,179,2007-02-22,62.0,2015-09-21,65.0,22,31,3.0
163641,Lee Cox,182.88,170,170,2007-02-22,63.0,2016-02-18,59.0,16,25,-4.0
163665,Fernando Varela,182.88,183,183,2007-02-22,65.0,2012-02-22,65.0,19,24,0.0
163670,Ivan Perisic,185.42,179,179,2007-02-22,57.0,2016-05-12,81.0,18,27,24.0
163674,Moussa Koita,193.04,207,207,2007-02-22,61.0,2010-08-30,61.0,24,27,0.0
163815,Ivo Pinto,182.88,154,154,2007-02-22,74.0,2016-03-10,74.0,17,26,0.0
163824,Josue,175.26,165,165,2007-02-22,68.0,2016-04-21,74.0,16,25,6.0
163827,Ricardo Dias,187.96,174,174,2007-02-22,59.0,2016-02-25,69.0,15,25,10.0
163830,Ramon Arcas,177.8,157,157,2007-02-22,60.0,2012-08-31,61.0,16,21,1.0
163835,Sergio Oliveira,180.34,159,159,2007-02-22,68.0,2016-04-14,75.0,14,23,7.0
163838,Alex,175.26,148,148,2007-02-22,69.0,2016-03-31,71.0,15,24,2.0
163839,Andre Claro,182.88,165,165,2007-02-22,66.0,2015-10-16,71.0,15,24,5.0
163840,Caetano,165.1,123,123,2007-02-22,64.0,2015-04-17,66.0,15,23,2.0
163843,Julio Cesar,193.04,176,176,2007-02-22,66.0,2014-03-14,70.0,20,27,-5.0
163887,Cristiano,195.58,198,198,2007-02-22,60.0,2015-07-03,68.0,16,24,8.0
163892,Palmeira,187.96,176,176,2007-02-22,64.0,2015-11-06,69.0,17,26,5.0
163893,Rui Vieira,187.96,176,176,2007-02-22,59.0,2015-11-26,59.0,15,24,0.0
163897,Dani,177.8,148,148,2007-02-22,61.0,2015-07-03,61.0,17,25,0.0
163901,Anibal Capela,187.96,185,185,2007-02-22,65.0,2016-04-14,70.0,15,24,5.0
163907,Nuno Valente,175.26,148,148,2007-02-22,66.0,2016-01-14,66.0,15,24,0.0
163918,Vasco Regini,185.42,170,170,2007-02-22,57.0,2016-04-21,71.0,16,25,14.0
163919,Pedro Mba Obiang,185.42,165,165,2007-02-22,62.0,2016-04-07,74.0,14,24,12.0
163939,Ze Mario,180.34,154,154,2007-02-22,54.0,2010-08-30,58.0,17,21,4.0
163971,Didac Vila,182.88,163,163,2007-02-22,55.0,2015-07-03,72.0,17,26,17.0
163976,Fabio Santos,182.88,165,165,2007-02-22,56.0,2014-04-25,62.0,18,25,6.0
163981,Bruno Verissimo,172.72,176,176,2007-02-22,69.0,2013-06-14,65.0,30,37,-4.0
163985,Ricardo Campos,187.96,181,181,2007-02-22,63.0,2015-09-21,63.0,21,30,0.0
163988,Javier Cohene,187.96,176,176,2007-02-22,64.0,2014-04-18,68.0,19,26,4.0
163989,Anselmo,187.96,185,185,2007-02-22,65.0,2011-02-22,65.0,25,29,0.0
163994,Steven Vitoria,195.58,190,190,2007-02-22,67.0,2015-12-24,70.0,20,28,3.0
163995,Stephane Dasse,180.34,154,154,2007-02-22,64.0,2014-04-18,63.0,17,24,-1.0
163998,Toy Costa,175.26,172,172,2007-02-22,69.0,2012-02-22,67.0,29,34,-2.0
163999,Djalmir,182.88,163,163,2007-02-22,69.0,2013-05-24,64.0,30,37,-5.0
164001,Joao Goncalves,180.34,146,146,2007-02-22,65.0,2013-05-03,64.0,19,25,-1.0
164017,Paul Marshall,185.42,174,174,2007-02-22,51.0,2011-08-30,61.0,17,22,10.0
164029,Ezequiel Munoz,185.42,181,181,2007-02-22,56.0,2015-11-06,72.0,16,25,16.0
164031,Nicolas Gaitan,172.72,150,150,2007-02-22,59.0,2016-02-25,83.0,18,28,24.0
164033,Ivan Pillud,177.8,163,163,2007-02-22,70.0,2015-09-21,70.0,20,29,0.0
164053,Pedro Tiba,182.88,168,168,2007-02-22,62.0,2016-04-28,72.0,18,27,10.0
164059,Joao Dias,180.34,154,154,2007-02-22,64.0,2015-02-20,63.0,20,28,-1.0
164062,Stopira,180.34,163,163,2007-02-22,60.0,2012-02-22,61.0,18,23,1.0
164083,Nuno Santos,180.34,165,165,2007-02-22,66.0,2015-10-16,65.0,26,35,-1.0
164088,Joao Alves Faria Daniel,185.42,172,172,2007-02-22,57.0,2014-02-14,61.0,19,26,4.0
164089,Rodrigo Galo,175.26,146,146,2007-02-22,62.0,2015-04-10,67.0,20,28,5.0
164091,Leonel Olimpio,182.88,172,172,2007-02-22,62.0,2014-04-25,71.0,24,31,9.0
164093,Zequinha,182.88,163,163,2007-02-22,70.0,2015-10-30,70.0,19,28,0.0
164098,Luciano,190.5,198,198,2007-02-22,66.0,2012-02-22,66.0,28,33,0.0
164099,Mica,180.34,165,165,2007-02-22,66.0,2014-04-18,66.0,19,26,0.0
164105,Diogo Cunha,170.18,132,132,2007-02-22,64.0,2015-02-20,66.0,21,29,2.0
164106,Helder Castro,175.26,161,161,2007-02-22,62.0,2012-02-22,62.0,21,26,0.0
164107,Ludovic,170.18,137,137,2007-02-22,66.0,2015-07-03,65.0,16,25,-1.0
164115,Adilson,193.04,194,194,2007-02-22,68.0,2013-04-12,66.0,25,31,-2.0
164120,Miguel Oliveira,187.96,187,187,2007-02-22,67.0,2015-01-09,66.0,23,31,-1.0
164128,Miguel Rosa,177.8,148,148,2007-02-22,73.0,2016-01-21,76.0,18,27,3.0
164130,Andre Albino Carvalho da Cunha,182.88,183,183,2007-02-22,61.0,2013-04-19,68.0,29,35,7.0
164134,Luis Carlos,172.72,143,143,2007-02-22,62.0,2010-02-22,68.0,24,27,6.0
164135,Manuel Curto,187.96,183,183,2007-02-22,60.0,2014-10-10,61.0,20,28,1.0
164137,Barge,175.26,152,152,2007-02-22,57.0,2010-02-22,63.0,23,26,6.0
164141,Fabio Ervoes,185.42,179,179,2007-02-22,66.0,2016-01-21,69.0,19,28,3.0
164147,Bura,193.04,187,187,2007-02-22,66.0,2014-10-02,65.0,18,25,-1.0
164151,Mamadou Djikine,187.96,181,181,2007-02-22,63.0,2012-02-22,64.0,19,24,1.0
164190,Predrag Stevanovic,177.8,139,139,2007-02-22,67.0,2014-01-31,62.0,15,22,-5.0
164209,Genaro Snijders,180.34,152,152,2007-02-22,58.0,2016-01-14,62.0,17,26,4.0
164210,Lassad Nouioui,187.96,172,172,2007-02-22,65.0,2014-04-18,68.0,20,28,3.0
164212,Yazalde,182.88,190,190,2007-02-22,48.0,2016-01-14,70.0,18,27,22.0
164221,Yohan Tavares,187.96,179,179,2007-02-22,64.0,2016-03-03,74.0,18,28,10.0
164227,Rui Sampaio,185.42,165,165,2007-02-22,66.0,2016-02-18,66.0,19,28,0.0
164228,Djamal Mahamat,187.96,172,172,2007-02-22,64.0,2013-09-20,69.0,23,30,5.0
164229,Kanu,187.96,183,183,2007-02-22,69.0,2016-03-24,71.0,22,31,2.0
164230,Jaime,187.96,176,176,2007-02-22,54.0,2013-03-15,65.0,17,23,11.0
164236,Hamadou Tall,185.42,187,187,2007-02-22,67.0,2011-02-22,70.0,24,28,3.0
164238,Andre Santos,177.8,165,165,2007-02-22,60.0,2016-01-07,69.0,17,26,9.0
164241,Joao Pedro,175.26,154,154,2007-02-22,58.0,2015-07-03,71.0,20,29,13.0
164243,Issouf Ouattara,175.26,159,159,2007-02-22,60.0,2010-08-30,64.0,18,21,4.0
164246,Nick Viergever,182.88,172,172,2007-02-22,63.0,2016-05-05,73.0,17,26,10.0
164259,Felix Kroos,182.88,172,172,2007-02-22,60.0,2016-06-16,71.0,15,25,11.0
164270,Jean-Sony Alcenat,175.26,161,161,2007-02-22,65.0,2012-02-22,65.0,21,26,0.0
164272,Rodrigo Antonio,177.8,168,168,2007-02-22,65.0,2016-04-28,65.0,19,28,0.0
164316,Marafona,190.5,190,190,2007-02-22,66.0,2016-01-28,70.0,19,28,4.0
164317,Matos,190.5,201,201,2007-02-22,64.0,2012-02-22,65.0,28,33,1.0
164319,Neto,187.96,157,157,2007-02-22,66.0,2016-06-02,76.0,18,28,10.0
164323,Ruben Fernandes,185.42,172,172,2007-02-22,66.0,2016-04-28,72.0,20,29,6.0
164333,Andre Andre,175.26,143,143,2007-02-22,67.0,2016-04-14,80.0,17,26,13.0
164334,Bruno Moreira,185.42,172,172,2007-02-22,60.0,2016-04-14,74.0,19,28,14.0
164338,Claudio,182.88,174,174,2007-02-22,65.0,2013-05-10,70.0,29,35,5.0
164341,Sandro,187.96,176,176,2007-02-22,64.0,2013-05-03,62.0,24,30,-2.0
164350,Pires,175.26,161,161,2007-02-22,65.0,2010-08-30,65.0,25,29,0.0
164352,Romeo van Dessel,190.5,183,183,2007-02-22,50.0,2010-08-30,60.0,17,21,10.0
164354,Pedro Trigueira,190.5,205,205,2007-02-22,64.0,2016-03-17,70.0,19,28,6.0
164360,Adama Francois,193.04,176,176,2007-02-22,50.0,2016-04-21,67.0,17,26,17.0
164363,Bruno Monteiro,177.8,161,161,2007-02-22,60.0,2016-03-10,64.0,22,31,4.0
164367,Sidnei,175.26,157,157,2007-02-22,65.0,2015-12-24,63.0,20,29,-2.0
164385,Gokhan Tore,175.26,154,154,2007-02-22,66.0,2016-04-21,79.0,15,24,13.0
164395,Emidio Rafael,180.34,165,165,2007-02-22,62.0,2016-03-24,68.0,21,30,6.0
164397,Diogo Melo,182.88,185,185,2007-02-22,61.0,2012-02-22,63.0,22,27,2.0
164424,Valdinho,177.8,172,172,2007-02-22,63.0,2013-04-05,62.0,17,23,-1.0
164430,Antonio Filipe,185.42,185,185,2007-02-22,61.0,2014-09-18,63.0,21,29,2.0
164467,Carlitos,182.88,154,154,2007-02-22,61.0,2010-02-22,62.0,18,21,1.0
164470,Nuno Henrique,185.42,165,165,2007-02-22,70.0,2016-04-14,70.0,20,29,0.0
164472,Ruben Lima,175.26,159,159,2007-02-22,66.0,2016-02-18,68.0,17,26,2.0
164479,Sami,182.88,168,168,2007-02-22,64.0,2016-06-30,72.0,18,27,8.0
164481,Yannick N'Djeng,185.42,176,176,2007-02-22,63.0,2013-06-07,60.0,16,23,-3.0
164494,Marc Vucinovic,177.8,159,159,2007-02-22,60.0,2016-04-07,64.0,18,27,4.0
164519,Aleksandar Pesic,190.5,192,192,2007-02-22,66.0,2016-03-31,72.0,14,23,6.0
164553,John Sullivan,182.88,163,163,2007-02-22,53.0,2016-04-28,56.0,16,25,3.0
164574,Lorenzo Pique,180.34,172,172,2007-02-22,57.0,2011-02-22,62.0,16,20,5.0
164582,Mohamed Abdel Wahed,175.26,168,168,2007-02-22,65.0,2011-02-22,62.0,26,30,-3.0
164676,Ander Herrera,182.88,161,161,2007-02-22,70.0,2016-03-03,81.0,17,26,11.0
164678,Mamadou Wague,190.5,181,181,2007-02-22,63.0,2015-11-06,67.0,16,25,4.0
164684,James Rodriguez,180.34,165,165,2007-02-22,76.0,2016-02-18,87.0,15,24,11.0
164694,Victor Bernardez,187.96,190,190,2007-02-22,67.0,2015-09-21,70.0,24,33,3.0
164695,Darko Bodul,185.42,179,179,2007-02-22,63.0,2016-01-21,66.0,18,27,3.0
164703,Babatunde Luqmon Adekunle,177.8,163,163,2007-02-22,53.0,2013-06-14,52.0,22,28,-1.0
164706,Deniz Naki,175.26,154,154,2007-02-22,59.0,2014-09-18,64.0,17,25,5.0
164729,Pablo Olivera,172.72,161,161,2007-02-22,68.0,2013-05-03,64.0,19,25,-4.0
164732,Ilombe Mboyo,185.42,181,181,2007-02-22,61.0,2015-09-21,72.0,19,28,11.0
164771,Filipe Brigues,177.8,159,159,2007-02-22,47.0,2010-08-30,58.0,16,20,11.0
164852,Pablo Pintos,182.88,159,159,2007-02-22,72.0,2014-12-05,66.0,19,27,-6.0
164864,Gianmarco Ingrosso,185.42,181,181,2007-02-22,60.0,2012-02-22,60.0,18,23,0.0
165518,David Cornell,187.96,174,174,2007-02-22,49.0,2016-03-31,58.0,15,25,9.0
165525,"Jeffry Fortes,30",182.88,165,165,2007-02-22,64.0,2015-05-08,64.0,17,26,0.0
165526,Sebastian Coates,195.58,187,187,2007-02-22,68.0,2016-05-12,75.0,16,25,7.0
165528,Ibrahim Kone,190.5,187,187,2007-02-22,49.0,2012-02-22,55.0,17,22,6.0
165583,Sebastien Corchia,175.26,152,152,2007-02-22,62.0,2015-10-09,76.0,16,24,14.0
165597,Anthony Bentem,180.34,165,165,2007-02-22,55.0,2010-02-22,59.0,16,19,4.0
165599,Serkan Sahin,175.26,148,148,2007-02-22,54.0,2010-08-30,59.0,19,22,5.0
165600,Lior Etter,177.8,139,139,2007-02-22,54.0,2010-02-22,53.0,17,20,-1.0
165607,Jose Carlos,177.8,150,150,2007-02-22,65.0,2016-03-17,69.0,19,28,4.0
165608,Maka Mary,182.88,194,194,2007-02-22,60.0,2013-09-20,64.0,17,24,4.0
165624,Marcelo Larrondo,190.5,181,181,2007-02-22,63.0,2016-04-14,72.0,19,28,9.0
165679,Samba Sow,185.42,165,165,2007-02-22,48.0,2016-05-12,69.0,17,27,21.0
165704,Kyle Bartley,193.04,207,207,2007-02-22,56.0,2016-06-02,68.0,15,25,12.0
165706,Abraham Gonzalez,177.8,176,176,2007-02-22,61.0,2016-04-28,73.0,21,30,12.0
165709,Federico Macheda,182.88,170,170,2007-02-22,60.0,2016-06-09,70.0,15,24,10.0
165773,Juan Carlos Paredes,177.8,159,159,2007-02-22,67.0,2016-05-05,70.0,19,28,3.0
165823,Chris Smalling,193.04,198,198,2007-02-22,60.0,2016-03-24,83.0,17,26,23.0
165825,Bastian Weiser,175.26,150,150,2007-02-22,52.0,2010-02-22,52.0,16,19,0.0
165889,Carlao,190.5,172,172,2007-02-22,71.0,2014-02-07,68.0,20,27,-3.0
165952,Marco Silvestri,190.5,176,176,2007-02-22,49.0,2016-04-07,69.0,15,25,20.0
166019,Wahbi Khazri,182.88,168,168,2007-02-22,64.0,2016-04-28,78.0,16,25,14.0
166020,Tongo Hamed Doumbia,190.5,174,174,2007-02-22,50.0,2016-03-31,71.0,17,26,21.0
166065,Jeroen Tesselaar,182.88,163,163,2007-02-22,59.0,2016-01-21,65.0,18,27,6.0
166111,Michel Herrero,180.34,152,152,2007-02-22,62.0,2016-03-10,71.0,18,27,9.0
166121,Pablo Cepellini,175.26,154,154,2007-02-22,66.0,2012-02-22,67.0,15,20,1.0
166179,Mamoutou N'Diaye,180.34,168,168,2007-02-22,50.0,2015-05-15,66.0,16,25,16.0
166302,Gohi Bi Cyriac,172.72,150,150,2007-02-22,65.0,2016-04-21,72.0,16,25,7.0
166422,Andros Townsend,180.34,179,179,2007-02-22,62.0,2016-03-10,75.0,15,24,13.0
166423,Calum Butcher,187.96,183,183,2007-02-22,61.0,2016-03-10,62.0,15,25,1.0
166449,Yuya Osako,182.88,157,157,2007-02-22,70.0,2016-04-28,73.0,16,25,3.0
166452,Genki Haraguchi,177.8,150,150,2007-02-22,70.0,2016-02-25,74.0,15,24,4.0
166471,Erik Sviatchenko,185.42,181,181,2007-02-22,52.0,2016-01-21,74.0,15,24,22.0
166507,Bruno Martignoni,180.34,170,170,2007-02-22,65.0,2015-01-30,63.0,14,22,-2.0
166509,Lucas Nahuel Castro,180.34,176,176,2007-02-22,63.0,2016-05-12,75.0,17,27,12.0
166554,Francesco Migliore,172.72,165,165,2007-02-22,51.0,2016-04-21,66.0,18,28,15.0
166557,Nassim Ben Khalifa,182.88,174,174,2007-02-22,52.0,2016-03-24,66.0,15,24,14.0
166575,Maxime Lestienne,175.26,139,139,2007-02-22,50.0,2016-04-07,76.0,14,23,26.0
166577,Aliou Dia,180.34,172,172,2007-02-22,63.0,2012-02-22,61.0,16,21,-2.0
166584,Momodou Ceesay,195.58,185,185,2007-02-22,55.0,2010-02-22,62.0,18,21,7.0
166585,Luis Filipe Pimenta,175.26,165,165,2007-02-22,53.0,2013-09-20,53.0,20,27,0.0
166595,Simone Zaza,185.42,183,183,2007-02-22,61.0,2016-05-05,79.0,15,24,18.0
166615,Dusan Cvetinovic,185.42,174,174,2007-02-22,57.0,2015-11-19,67.0,18,26,10.0
166618,Yassine El Ghanassy,175.26,154,154,2007-02-22,58.0,2016-04-21,70.0,16,25,12.0
166630,Lukman Haruna,180.34,168,168,2007-02-22,56.0,2015-12-24,69.0,16,25,13.0
166648,Carlos Bacca,180.34,170,170,2007-02-22,70.0,2016-05-05,82.0,20,29,12.0
166653,Takashi Usami,177.8,150,150,2007-02-22,71.0,2013-07-19,71.0,14,21,0.0
166660,Pieter Nys,180.34,141,141,2007-02-22,58.0,2012-02-22,58.0,17,22,0.0
166663,Jo Christiaens,187.96,163,163,2007-02-22,54.0,2009-08-30,57.0,18,21,3.0
166664,Jarno Molenberghs,177.8,170,170,2007-02-22,53.0,2016-04-28,64.0,17,26,11.0
166670,Lucas van Eenoo,175.26,148,148,2007-02-22,43.0,2016-03-31,66.0,16,25,23.0
166672,Stefan Deloose,190.5,187,187,2007-02-22,49.0,2013-03-15,59.0,17,23,10.0
166675,Derrick Tshimanga,175.26,159,159,2007-02-22,51.0,2016-03-24,71.0,18,27,20.0
166676,Victor Wanyama,187.96,168,168,2007-02-22,52.0,2015-09-21,77.0,15,24,25.0
166679,Guillaume Francois,175.26,159,159,2007-02-22,51.0,2016-03-24,67.0,16,25,16.0
166684,Gregory Lazitch,177.8,148,148,2007-02-22,55.0,2013-02-15,56.0,14,20,1.0
166686,Samuel Fabris,175.26,150,150,2007-02-22,52.0,2013-03-28,61.0,16,22,9.0
166702,"Lolo Reyes,23",175.26,170,170,2007-02-22,67.0,2016-06-16,71.0,15,25,4.0
166717,Denis Popovic,187.96,165,165,2007-02-22,62.0,2016-04-28,64.0,17,26,2.0
166768,David Mitchell,182.88,183,183,2007-02-22,57.0,2016-04-07,57.0,16,26,0.0
166872,Fabricio,187.96,181,181,2007-02-22,65.0,2014-06-06,69.0,17,24,4.0
166889,Sally Sarr,180.34,172,172,2007-02-22,57.0,2015-09-21,64.0,20,29,7.0
166917,Sambou Yatabare,190.5,181,181,2007-02-22,63.0,2016-05-05,71.0,17,27,8.0
166932,Marcel Correia,185.42,179,179,2007-02-22,52.0,2016-03-10,71.0,17,26,19.0
166963,Graham Carey,182.88,163,163,2007-02-22,37.0,2016-06-02,65.0,17,27,28.0
167008,Pascal Gross,180.34,168,168,2007-02-22,61.0,2016-03-17,75.0,15,24,14.0
167027,Abdelaziz Barrada,177.8,161,161,2007-02-22,65.0,2016-06-23,74.0,17,27,9.0
167035,Anthony Lopes,182.88,179,179,2007-02-22,60.0,2016-05-05,82.0,16,25,22.0
167057,Ivan Santini,190.5,196,196,2007-02-22,68.0,2016-04-28,71.0,17,26,3.0
167059,Jordy Deckers,193.04,183,183,2007-02-22,63.0,2014-12-19,62.0,17,25,-1.0
167065,Sebastian Jung,177.8,159,159,2007-02-22,63.0,2016-06-23,76.0,16,26,13.0
167069,Diego Seoane Perez,180.34,170,170,2007-02-22,45.0,2016-04-28,68.0,18,28,23.0
167094,Aleksandar Ignjovski,175.26,154,154,2007-02-22,59.0,2016-04-28,73.0,16,25,14.0
167151,Isam Merdassi,175.26,161,161,2007-02-22,58.0,2016-03-17,62.0,17,26,4.0
167254,Jo-Gook Jung,185.42,172,172,2007-02-22,71.0,2016-06-30,67.0,22,32,-2.0
167285,Alireza Haghighi,193.04,176,176,2007-02-22,54.0,2016-05-05,66.0,18,28,12.0
167369,Alessandro Riedle,177.8,168,168,2007-02-22,64.0,2011-02-22,59.0,15,19,-5.0
167376,Joao Victor,182.88,181,181,2007-02-22,66.0,2015-06-05,64.0,18,26,-2.0
167412,Marcio Nascimento Rozario,187.96,194,194,2007-02-22,64.0,2014-03-28,69.0,23,30,5.0
167439,Osama Hawsawi,187.96,176,176,2007-02-22,69.0,2016-04-21,73.0,22,32,4.0
