player_api_id,player_name,altura,peso_incial,peso_final,primeira_data,primeiro_overall,ultima_data,ultimo_overall,idade_inicial,idade_final,evolucao,season_first,season_last,season
33840,Alexandre Geijo,187.96,179,179,2007-02-22,72.0,2016-04-21,70.0,24,33,-2.0,2006/2007,2015/2016,2015/2016
33843,Jesus Gamez,182.88,170,170,2007-02-22,57.0,2016-05-05,78.0,21,31,22.0,2006/2007,2015/2016,2015/2016
33844,Saul,175.26,172,172,2007-02-22,70.0,2014-04-11,68.0,21,29,-2.0,2006/2007,2013/2014,2013/2014
33845,Miguel Angel Moya,187.96,181,181,2007-02-22,65.0,2016-04-28,80.0,22,32,13.0,2006/2007,2015/2016,2015/2016
33847,Sergio Ballesteros,187.96,205,205,2007-02-22,72.0,2013-05-17,74.0,31,37,-3.0,2006/2007,2012/2013,2012/2013
33848,Fernando Navarro,175.26,154,154,2007-02-22,67.0,2015-10-16,75.0,24,33,1.0,2006/2007,2015/2016,2015/2016
33849,Jose Carlos Nunes,185.42,179,179,2007-02-22,71.0,2013-10-11,70.0,29,36,-6.0,2006/2007,2013/2014,2013/2014
33850,Angelos Basinas,177.8,165,165,2007-02-22,78.0,2010-08-30,71.0,31,34,-3.0,2006/2007,2010/2011,2010/2011
33851,Guillermo Ariel Pereyra,182.88,165,165,2007-02-22,71.0,2010-02-22,62.0,27,30,-4.0,2006/2007,2009/2010,2009/2010
33852,Jonas Gutierrez,182.88,161,161,2007-02-22,76.0,2015-11-26,74.0,23,32,-1.0,2006/2007,2015/2016,2015/2016
33854,Tuni,180.34,159,159,2007-02-22,66.0,2012-02-22,65.0,24,29,-3.0,2006/2007,2011/2012,2011/2012
33856,Ivan Ramis,187.96,181,181,2007-02-22,72.0,2015-10-16,74.0,22,30,3.0,2006/2007,2015/2016,2015/2016
33857,Thorstein Helstad,187.96,190,190,2007-02-22,74.0,2013-09-20,67.0,29,36,-9.0,2006/2007,2013/2014,2013/2014
33861,Enrique Corrales,175.26,152,152,2007-02-22,73.0,2013-05-31,63.0,24,31,-9.0,2006/2007,2012/2013,2012/2013
33863,Carlos Cuellar,190.5,185,185,2007-02-22,80.0,2015-10-16,72.0,25,34,-4.0,2006/2007,2015/2016,2015/2016
33865,Miguel Flano,177.8,159,159,2007-02-22,68.0,2016-04-21,73.0,22,31,2.0,2006/2007,2015/2016,2015/2016
33866,David Lopez,180.34,165,165,2007-02-22,80.0,2016-03-10,70.0,24,33,-6.0,2006/2007,2015/2016,2015/2016
33867,Ludovic Delporte,177.8,163,163,2007-02-22,74.0,2012-02-22,64.0,27,32,-5.0,2006/2007,2011/2012,2011/2012
33869,Inaki Munoz,182.88,174,174,2007-02-22,74.0,2010-08-30,67.0,28,32,-4.0,2006/2007,2010/2011,2010/2011
33870,Patxi Martinez Punal,177.8,161,161,2007-02-22,79.0,2013-09-20,71.0,31,38,-8.0,2006/2007,2013/2014,2013/2014
33871,Raul Garcia,182.88,179,179,2007-02-22,75.0,2016-03-31,81.0,20,29,5.0,2006/2007,2015/2016,2015/2016
33872,Valdo,182.88,172,172,2007-02-22,79.0,2015-04-24,68.0,25,34,-10.0,2006/2007,2014/2015,2014/2015
33874,Jose Josetxo,185.42,174,174,2007-02-22,78.0,2012-02-22,67.0,29,34,-10.0,2006/2007,2011/2012,2011/2012
33881,Jonathan Walters,182.88,174,174,2007-02-22,46.0,2016-03-03,74.0,23,32,28.0,2006/2007,2015/2016,2015/2016
33884,Jose Moraton,185.42,172,172,2007-02-22,75.0,2010-08-30,67.0,27,31,-8.0,2006/2007,2010/2011,2010/2011
33885,Oriol,182.88,154,154,2007-02-22,73.0,2015-07-03,59.0,25,34,-16.0,2006/2007,2015/2016,2015/2016
33887,Sergio Matabuena,185.42,174,174,2007-02-22,70.0,2012-02-22,64.0,28,33,-5.0,2006/2007,2011/2012,2011/2012
33888,Felipe Melo,182.88,176,176,2007-02-22,73.0,2016-05-12,79.0,23,32,5.0,2006/2007,2015/2016,2015/2016
33889,Cristian Portilla,180.34,165,165,2007-02-22,61.0,2010-08-30,67.0,18,22,6.0,2006/2007,2010/2011,2010/2011
33891,Juanjo,187.96,176,176,2007-02-22,66.0,2016-03-17,67.0,21,30,2.0,2006/2007,2015/2016,2015/2016
33892,Oscar Serrano,172.72,161,161,2007-02-22,72.0,2013-09-20,66.0,25,31,-8.0,2006/2007,2013/2014,2013/2014
33893,Ayoze Diaz Diaz,175.26,154,154,2007-02-22,66.0,2014-01-24,63.0,24,31,-3.0,2006/2007,2013/2014,2013/2014
33895,Borja Neru,182.88,165,165,2007-02-22,68.0,2010-02-22,62.0,33,36,-6.0,2006/2007,2009/2010,2009/2010
33896,Pablo Pinillos,175.26,157,157,2007-02-22,71.0,2010-08-30,70.0,32,36,-3.0,2006/2007,2010/2011,2010/2011
33898,Raul Bravo,175.26,159,159,2007-02-22,75.0,2014-02-14,68.0,25,32,-6.0,2006/2007,2013/2014,2013/2014
33913,Alex Keddie,187.96,183,183,2007-02-22,59.0,2012-02-22,59.0,26,31,0.0,2006/2007,2011/2012,2011/2012
33914,Craig Samson,187.96,176,176,2007-02-22,60.0,2015-11-12,64.0,22,31,4.0,2006/2007,2015/2016,2015/2016
33915,Garry Brady,177.8,154,154,2007-02-22,65.0,2010-08-30,61.0,30,33,-4.0,2006/2007,2010/2011,2010/2011
33929,Sidi Yaya Keita,180.34,183,183,2007-02-22,74.0,2013-03-22,63.0,21,28,-5.0,2006/2007,2012/2013,2012/2013
33930,Seid Khiter,170.18,146,146,2007-02-22,69.0,2011-02-22,63.0,22,26,-3.0,2006/2007,2010/2011,2010/2011
33931,Fitz Hall,193.04,183,183,2007-02-22,74.0,2014-01-24,66.0,26,33,-6.0,2006/2007,2013/2014,2013/2014
33941,Danny Pugh,182.88,168,168,2007-02-22,70.0,2016-03-17,59.0,24,33,-10.0,2006/2007,2015/2016,2015/2016
33948,Jason Brown,180.34,212,212,2007-02-22,59.0,2013-07-12,60.0,24,31,-3.0,2006/2007,2013/2014,2013/2014
33954,Christopher Mitchell,175.26,150,150,2007-02-22,51.0,2012-02-22,55.0,18,23,4.0,2006/2007,2011/2012,2011/2012
33956,Christian Nade,185.42,176,176,2007-02-22,68.0,2015-10-23,63.0,22,31,-5.0,2006/2007,2015/2016,2015/2016
33958,Asier Riesgo,185.42,168,168,2007-02-22,72.0,2015-09-21,71.0,23,31,0.0,2006/2007,2015/2016,2015/2016
33959,Ion Ansotegi,193.04,185,185,2007-02-22,69.0,2016-02-04,74.0,24,33,1.0,2006/2007,2015/2016,2015/2016
33960,Mikel Gonzalez,190.5,174,174,2007-02-22,60.0,2015-10-16,76.0,21,30,7.0,2006/2007,2015/2016,2015/2016
33961,Mikel Labaka,185.42,172,172,2007-02-22,74.0,2012-08-31,68.0,26,32,-1.0,2006/2007,2012/2013,2012/2013
33963,Javier Garrido,177.8,168,168,2007-02-22,69.0,2015-12-24,72.0,21,30,-1.0,2006/2007,2015/2016,2015/2016
33964,Mikel Alonso,180.34,172,172,2007-02-22,70.0,2012-02-22,61.0,26,31,-14.0,2006/2007,2011/2012,2011/2012
33967,Dalibor Stevanovic,182.88,165,165,2007-02-22,72.0,2016-02-11,65.0,22,31,-7.0,2006/2007,2015/2016,2015/2016
33973,Xabier Prieto,185.42,168,168,2007-02-22,74.0,2016-04-28,77.0,23,32,4.0,2006/2007,2015/2016,2015/2016
33974,Robinho,172.72,132,132,2007-02-22,86.0,2014-05-09,76.0,23,30,-10.0,2006/2007,2013/2014,2013/2014
33986,Andres Palop,182.88,165,165,2007-02-22,80.0,2013-09-20,72.0,33,39,-13.0,2006/2007,2013/2014,2013/2014
33988,Daniel Alves,172.72,154,154,2007-02-22,80.0,2016-03-03,84.0,23,32,-1.0,2006/2007,2015/2016,2015/2016
33989,Frederic Kanoute,193.04,181,181,2007-02-22,83.0,2012-02-22,76.0,29,34,-7.0,2006/2007,2011/2012,2011/2012
33990,Julien Escude,182.88,174,174,2007-02-22,79.0,2012-02-22,76.0,27,32,-4.0,2006/2007,2011/2012,2011/2012
33991,Jesus Navas,170.18,132,132,2007-02-22,82.0,2016-02-04,80.0,21,30,-5.0,2006/2007,2015/2016,2015/2016
33992,Adriano,172.72,161,161,2007-02-22,79.0,2016-05-12,77.0,22,31,-2.0,2006/2007,2015/2016,2015/2016
33993,Aitor Ocio,187.96,170,170,2007-02-22,76.0,2012-02-22,69.0,30,35,-4.0,2006/2007,2011/2012,2011/2012
33997,Mikel Eizaguirre Aranburu,180.34,154,154,2007-02-22,72.0,2012-02-22,74.0,28,33,4.0,2006/2007,2011/2012,2011/2012
34000,Enzo Maresca,180.34,170,170,2007-02-22,81.0,2016-05-12,74.0,27,36,-4.0,2006/2007,2015/2016,2015/2016
34003,Ludovic Butelle,187.96,185,185,2007-02-22,76.0,2016-04-14,74.0,23,33,1.0,2006/2007,2015/2016,2015/2016
34005,Roberto Fabian Ayala,177.8,165,165,2007-02-22,86.0,2010-02-22,77.0,33,36,-4.0,2006/2007,2009/2010,2009/2010
34007,Miguel,177.8,172,172,2007-02-22,80.0,2012-02-22,75.0,27,32,-5.0,2006/2007,2011/2012,2011/2012
34008,Emiliano Moretti,182.88,174,174,2007-02-22,72.0,2016-05-05,77.0,25,34,1.0,2006/2007,2015/2016,2015/2016
34021,Marco Caneira,177.8,165,165,2007-02-22,74.0,2010-08-30,72.0,28,31,-2.0,2006/2007,2010/2011,2010/2011
34025,Mohamed Dahmane,180.34,163,163,2007-02-22,57.0,2011-02-22,67.0,24,28,0.0,2006/2007,2010/2011,2010/2011
34029,Raul Albiol,190.5,181,181,2007-02-22,78.0,2016-04-07,81.0,21,30,-1.0,2006/2007,2015/2016,2015/2016
34031,Michael Wiggers,182.88,165,165,2007-02-22,51.0,2008-08-30,58.0,27,28,2.0,2006/2007,2008/2009,2008/2009
34035,Matias Emilio Delgado,182.88,174,174,2007-02-22,77.0,2016-03-17,76.0,24,33,-3.0,2006/2007,2015/2016,2015/2016
34036,Glen Johnson,182.88,154,154,2007-02-22,73.0,2016-01-07,77.0,22,31,2.0,2006/2007,2015/2016,2015/2016
34037,Ireneusz Jelen,182.88,163,163,2007-02-22,78.0,2013-05-03,69.0,25,32,-9.0,2006/2007,2012/2013,2012/2013
34045,Fabrice Ehret,182.88,154,154,2007-02-22,65.0,2015-01-09,63.0,27,35,-2.0,2006/2007,2014/2015,2014/2015
34052,Roland Baettig,180.34,154,154,2007-02-22,58.0,2014-04-04,63.0,27,34,5.0,2006/2007,2013/2014,2013/2014
34054,Baykal Kulaksizoglu,185.42,170,170,2007-02-22,71.0,2010-02-22,59.0,23,26,-12.0,2006/2007,2009/2010,2009/2010
34055,Alexandre Quennoz,180.34,176,176,2007-02-22,61.0,2008-08-30,63.0,28,29,2.0,2006/2007,2008/2009,2008/2009
34066,Tariq Chihab,187.96,181,181,2007-02-22,67.0,2010-02-22,61.0,31,34,-1.0,2006/2007,2009/2010,2009/2010
34067,Aleksandar Mitreski,185.42,165,165,2007-02-22,71.0,2010-02-22,65.0,26,29,-5.0,2006/2007,2009/2010,2009/2010
34075,Moreno Merenda,185.42,185,185,2007-02-22,64.0,2010-02-22,62.0,28,31,-2.0,2006/2007,2009/2010,2009/2010
34079,Didier Crettenand,180.34,165,165,2007-02-22,52.0,2013-06-14,63.0,20,27,11.0,2006/2007,2012/2013,2012/2013
34082,Marco Schneuwly,182.88,181,181,2007-02-22,58.0,2016-05-19,68.0,21,31,10.0,2006/2007,2015/2016,2015/2016
34086,Bruno Sutter,175.26,161,161,2007-02-22,54.0,2008-08-30,54.0,29,31,0.0,2006/2007,2008/2009,2008/2009
34101,Bruno Cheyrou,185.42,176,176,2007-02-22,71.0,2012-02-22,63.0,28,33,-9.0,2006/2007,2011/2012,2011/2012
34102,Alexander Frei,180.34,163,163,2007-02-22,81.0,2013-04-19,77.0,27,33,-4.0,2006/2007,2012/2013,2012/2013
34103,Mariano Pernia,177.8,179,179,2007-02-22,75.0,2010-02-22,72.0,29,32,-3.0,2006/2007,2009/2010,2009/2010
34104,Ze Castro,182.88,181,181,2007-02-22,78.0,2015-10-16,76.0,24,32,-1.0,2006/2007,2015/2016,2015/2016
34106,Luis Fabiano,185.42,187,187,2007-02-22,85.0,2015-09-25,77.0,26,34,-8.0,2006/2007,2015/2016,2015/2016
34112,Pavel Pardo,175.26,150,150,2007-02-22,80.0,2012-08-31,67.0,30,36,-17.0,2006/2007,2012/2013,2012/2013
34113,Ricardo Osorio,175.26,161,161,2007-02-22,79.0,2016-04-07,69.0,26,36,-8.0,2006/2007,2015/2016,2015/2016
34114,Roberto Hilbert,182.88,183,183,2007-02-22,72.0,2015-12-10,77.0,22,31,-3.0,2006/2007,2015/2016,2015/2016
34170,Francis Jeffers,177.8,165,165,2007-02-22,70.0,2013-03-22,60.0,26,32,-10.0,2006/2007,2012/2013,2012/2013
34176,Jason Roberts,185.42,203,203,2007-02-22,76.0,2014-01-31,68.0,29,36,-8.0,2006/2007,2013/2014,2013/2014
34177,Kenny Miller,177.8,150,150,2007-02-22,72.0,2015-03-27,66.0,27,35,-8.0,2006/2007,2014/2015,2014/2015
34182,Didier Zokora,177.8,159,159,2007-02-22,80.0,2015-05-15,70.0,26,34,-10.0,2006/2007,2014/2015,2014/2015
34183,Ricardo Faty,193.04,181,181,2007-02-22,62.0,2016-05-12,70.0,20,29,6.0,2006/2007,2015/2016,2015/2016
34193,Roger Johnson,190.5,172,172,2007-02-22,61.0,2016-03-10,69.0,23,32,8.0,2006/2007,2015/2016,2015/2016
34194,Mikele Leigertwood,187.96,172,172,2007-02-22,68.0,2013-09-20,67.0,24,30,1.0,2006/2007,2013/2014,2013/2014
34206,Sean O'Hanlon,185.42,174,174,2007-02-22,53.0,2014-09-18,59.0,24,31,5.0,2006/2007,2014/2015,2014/2015
34213,Ryan Esson,185.42,174,174,2007-02-22,52.0,2016-02-04,60.0,26,35,8.0,2006/2007,2015/2016,2015/2016
34214,Leon Cort,190.5,183,183,2007-02-22,68.0,2014-03-14,62.0,27,34,-6.0,2006/2007,2013/2014,2013/2014
34222,Fabio Aurelio,172.72,163,163,2007-02-22,79.0,2014-03-21,69.0,27,34,-7.0,2006/2007,2013/2014,2013/2014
34225,Tomasz Kupisz,180.34,163,163,2007-02-22,50.0,2016-05-12,70.0,17,26,20.0,2006/2007,2015/2016,2015/2016
34230,Tyrone Mears,180.34,163,163,2007-02-22,69.0,2016-05-26,70.0,24,33,1.0,2006/2007,2015/2016,2015/2016
34231,Fernando Morientes,185.42,174,174,2007-02-22,82.0,2009-08-30,78.0,30,33,-3.0,2006/2007,2009/2010,2009/2010
34233,Mark Gonzalez,175.26,163,163,2007-02-22,74.0,2016-01-07,73.0,22,31,-1.0,2006/2007,2015/2016,2015/2016
34234,Paulo Jorge,175.26,168,168,2007-02-22,69.0,2014-01-10,64.0,25,32,-6.0,2006/2007,2013/2014,2013/2014
34237,Tom Brighton,180.34,176,176,2007-02-22,58.0,2009-08-30,59.0,22,25,4.0,2006/2007,2009/2010,2009/2010
34239,Austin McCann,180.34,181,181,2007-02-22,46.0,2012-02-22,61.0,27,32,0.0,2006/2007,2011/2012,2011/2012
34248,Ki-Hyeon Seol,187.96,181,181,2007-02-22,76.0,2014-09-12,69.0,28,35,-6.0,2006/2007,2014/2015,2014/2015
34254,Richard Brittain,180.34,170,170,2007-02-22,63.0,2015-02-27,65.0,23,31,2.0,2006/2007,2014/2015,2014/2015
34259,David Raven,182.88,161,161,2007-02-22,59.0,2016-03-10,65.0,21,31,5.0,2006/2007,2015/2016,2015/2016
34261,Johan Elmander,187.96,198,198,2007-02-22,80.0,2015-12-03,67.0,25,34,-18.0,2006/2007,2015/2016,2015/2016
34262,Jonas Kamper,182.88,172,172,2007-02-22,66.0,2016-05-19,66.0,23,33,-6.0,2006/2007,2015/2016,2015/2016
34264,Miroslav Radovic,182.88,168,168,2007-02-22,66.0,2015-02-20,72.0,23,31,-5.0,2006/2007,2014/2015,2014/2015
34266,Bartosz Slusarski,185.42,185,185,2007-02-22,63.0,2015-01-16,64.0,25,33,1.0,2006/2007,2014/2015,2014/2015
34267,Pirmin Schwegler,177.8,163,163,2007-02-22,71.0,2016-01-07,77.0,19,28,6.0,2006/2007,2015/2016,2015/2016
34268,Alain Nef,190.5,194,194,2007-02-22,60.0,2016-03-10,64.0,25,34,4.0,2006/2007,2015/2016,2015/2016
34269,Giuseppe Rapisarda,180.34,168,168,2007-02-22,50.0,2010-02-22,55.0,21,24,5.0,2006/2007,2009/2010,2009/2010
34270,Davide Taini,190.5,194,194,2007-02-22,60.0,2014-03-21,55.0,30,37,-5.0,2006/2007,2013/2014,2013/2014
34275,Michael Turner,193.04,198,198,2007-02-22,67.0,2016-06-09,73.0,23,32,6.0,2006/2007,2015/2016,2015/2016
34298,Juliano Mineiro,172.72,161,161,2007-02-22,62.0,2012-02-22,69.0,21,26,4.0,2006/2007,2011/2012,2011/2012
34299,Dietmar Hamann,187.96,168,168,2007-02-22,78.0,2010-08-30,61.0,33,37,0.0,2006/2007,2010/2011,2010/2011
34304,Maxwell,175.26,161,161,2007-02-22,80.0,2016-01-07,79.0,25,34,-1.0,2006/2007,2015/2016,2015/2016
34305,Maicon,182.88,170,170,2007-02-22,78.0,2016-04-21,77.0,25,34,-1.0,2006/2007,2015/2016,2015/2016
34319,Aimo Stefano Diana,175.26,163,163,2007-02-22,79.0,2011-02-22,59.0,29,33,-20.0,2006/2007,2010/2011,2010/2011
34320,Fabio Grosso,190.5,181,181,2007-02-22,80.0,2012-02-22,72.0,29,34,-8.0,2006/2007,2011/2012,2011/2012
34334,Sanharib Bueyueksal,177.8,165,165,2007-02-22,60.0,2016-03-10,67.0,22,32,4.0,2006/2007,2015/2016,2015/2016
34336,Jozef Piacek,193.04,203,203,2007-02-22,62.0,2016-03-10,63.0,23,32,1.0,2006/2007,2015/2016,2015/2016
34370,Djiby Fall,187.96,181,181,2007-02-22,73.0,2014-11-28,69.0,21,29,-4.0,2006/2007,2014/2015,2014/2015
34381,Derek Boateng,185.42,172,172,2007-02-22,73.0,2014-09-18,71.0,23,31,-2.0,2006/2007,2014/2015,2014/2015
34382,Roberto Abbondanzieri,185.42,194,194,2007-02-22,84.0,2010-08-30,73.0,34,38,-10.0,2006/2007,2010/2011,2010/2011
34400,Arnold Bruggink,185.42,176,176,2007-02-22,76.0,2011-02-22,72.0,29,33,-1.0,2006/2007,2010/2011,2010/2011
34413,Antonio da Silva,175.26,168,168,2007-02-22,73.0,2013-03-22,69.0,28,34,-4.0,2006/2007,2012/2013,2012/2013
34417,Alain Traore,175.26,161,161,2007-02-22,62.0,2016-04-28,70.0,18,27,8.0,2006/2007,2015/2016,2015/2016
34418,Sol Campbell,187.96,190,190,2007-02-22,79.0,2011-02-22,75.0,32,36,-6.0,2006/2007,2010/2011,2010/2011
34420,Alexander Madlung,193.04,203,203,2007-02-22,76.0,2016-05-12,72.0,24,33,-4.0,2006/2007,2015/2016,2015/2016
34421,Chris Kirkland,190.5,163,163,2007-02-22,77.0,2016-05-05,61.0,25,35,-16.0,2006/2007,2015/2016,2015/2016
34426,Richie Ryan,177.8,148,148,2007-02-22,46.0,2013-11-15,60.0,22,28,14.0,2006/2007,2013/2014,2013/2014
34430,Samuel Ricketts,185.42,170,170,2007-02-22,68.0,2016-04-07,70.0,25,34,2.0,2006/2007,2015/2016,2015/2016
34433,Sylvan Ebanks-Blake,172.72,203,203,2007-02-22,63.0,2016-04-28,62.0,20,30,-6.0,2006/2007,2015/2016,2015/2016
34437,Dean Marney,182.88,159,159,2007-02-22,71.0,2016-03-31,70.0,23,32,2.0,2006/2007,2015/2016,2015/2016
34442,Grant Murray,180.34,168,168,2007-02-22,64.0,2009-02-22,61.0,31,33,-9.0,2006/2007,2008/2009,2008/2009
34443,Yoann Folly,175.26,163,163,2007-02-22,68.0,2012-02-22,61.0,21,26,-7.0,2006/2007,2011/2012,2011/2012
34447,John Rankin,172.72,172,172,2007-02-22,63.0,2016-03-10,63.0,23,32,-8.0,2006/2007,2015/2016,2015/2016
34466,Emile Heskey,185.42,205,205,2007-02-22,73.0,2015-10-30,66.0,29,37,-11.0,2006/2007,2015/2016,2015/2016
34471,Jason Thomson,180.34,161,161,2007-02-22,54.0,2011-08-30,62.0,19,24,8.0,2006/2007,2011/2012,2011/2012
34479,Carlos Salcido,175.26,183,183,2007-02-22,78.0,2016-04-28,70.0,26,36,-8.0,2006/2007,2015/2016,2015/2016
34480,Davy Schollen,190.5,192,192,2007-02-22,67.0,2012-02-22,69.0,28,33,2.0,2006/2007,2011/2012,2011/2012
34485,Franco Costanzo,187.96,192,192,2007-02-22,75.0,2016-01-21,65.0,26,35,-10.0,2006/2007,2015/2016,2015/2016
34487,Aco Stojkov,177.8,165,165,2007-02-22,60.0,2010-02-22,59.0,23,26,-1.0,2006/2007,2009/2010,2009/2010
34489,Henk Timmer,187.96,172,172,2007-02-22,73.0,2009-02-22,70.0,35,37,-3.0,2006/2007,2008/2009,2008/2009
34492,Denny Landzaat,177.8,154,154,2007-02-22,75.0,2013-05-31,66.0,30,37,-10.0,2006/2007,2012/2013,2012/2013
34520,Fabio Cannavaro,175.26,165,165,2007-02-22,91.0,2010-02-22,82.0,33,36,-4.0,2006/2007,2009/2010,2009/2010
34530,Christian Abbiati,190.5,203,203,2007-02-22,85.0,2016-04-14,75.0,29,38,-7.0,2006/2007,2015/2016,2015/2016
